4.400000000000000000e+01,1.461609165152707446e+00,8.742482962789928536e+01,5.705113790817836161e+01,1.752813417340530477e-02,1.642542387224251582e-02,-2.561928155587533951e-02,1.435989883596831662e+00,-1.280964077793766975e-02,-1.280964077793766975e-02,1.198259486380129690e+00,-1.198259486380129690e+00,1.110599999999928400e+01,8.764067086702652387e-03,8.212711936121257911e-03
4.500000000000000000e+01,1.103701484352403916e+01,7.366706909768549849e+01,1.622991706454005367e+01,6.161460936758886980e-02,1.405916322206637870e-01,-6.800413581680135877e-01,1.035697348535602735e+01,-3.400206790840067939e-01,-3.400206790840067939e-01,3.200212402818173985e+00,-3.200212402818173985e+00,4.024999999999678835e+00,3.080730468379443490e-02,7.029581611033189348e-02
4.600000000000000000e+01,2.910778364481672931e+00,9.338542975420401149e+01,6.155150256199056003e+01,1.624655708433546050e-02,3.066311570402517270e-02,-4.729012685840006114e-02,2.863488237623271981e+00,-2.364506342920003751e-02,-2.364506342920003751e-02,1.692019251840445548e+00,-1.692019251840445548e+00,7.938000000000985601e+00,8.123278542167730251e-03,1.533155785201258635e-02
4.700000000000000000e+01,3.151966894266782226e+00,9.186285784094643247e+01,1.173937227013784224e+01,8.518343033926618901e-02,3.138887260496343867e-02,-2.684953523694471045e-01,2.883471541897334234e+00,-1.342476761847235522e-01,-1.342476761847235522e-01,1.692763747052829393e+00,-1.692763747052829393e+00,7.625000000000881073e+00,4.259171516963309451e-02,1.569443630248171934e-02
4.800000000000000000e+01,7.272192954130400011e+00,9.257270418703296855e+01,2.281753542262595502e+01,4.382594270055985980e-02,7.511374225783142011e-02,-3.187107117151333213e-01,6.953482242415264913e+00,-1.593553558575666329e-01,-1.593553558575666329e-01,2.632126158255864379e+00,-2.632126158255864379e+00,5.011000000000008114e+00,2.191297135027992990e-02,3.755687112891571006e-02
4.900000000000000000e+01,6.161679275341126250e+00,9.763085850374548613e+01,1.022511114771382523e+01,9.779844791453287667e-02,5.693974928482631315e-02,-6.026026696755062417e-01,5.559076605665620008e+00,-3.013013348377531209e-01,-3.013013348377531209e-01,2.338438391596111554e+00,-2.338438391596111554e+00,5.446000000000153385e+00,4.889922395726643833e-02,2.846987464241315657e-02
5.000000000000000000e+01,8.430567796057713892e+00,5.628688523019368262e+01,1.522754023061871465e+01,6.567048813236782412e-02,1.399425152314557885e-01,-5.536395024001300458e-01,7.876928293657582181e+00,-2.768197512000649674e-01,-2.768197512000649674e-01,2.792901559132207279e+00,-2.792901559132207279e+00,4.612999999999875200e+00,3.283524406618391206e-02,6.997125761572789426e-02
5.100000000000000000e+01,1.110901903999762830e+01,5.095378773279022511e+01,1.253134039319166426e+01,7.979992312261381671e-02,2.006233614711174784e-01,-8.864988653594636503e-01,1.022252017463816465e+01,-4.432494326797318251e-01,-4.432494326797318251e-01,3.166393866067084950e+00,-3.166393866067084950e+00,4.011999999999674493e+00,3.989996156130690835e-02,1.003116807355587392e-01
5.200000000000000000e+01,1.851445398252532071e+00,8.214413704102766189e+01,3.126096747656798414e+01,3.198877324412820883e-02,2.181798964348247855e-02,-5.922546701858477647e-02,1.792219931233947072e+00,-2.961273350929233272e-02,-2.961273350929233272e-02,1.338410631027732833e+00,-1.338410631027732833e+00,9.882999999999961815e+00,1.599438662206410441e-02,1.090899482174123927e-02
5.300000000000000000e+01,4.252090524514479775e+00,6.526805033119785548e+01,7.349937039536433403e+00,1.360555872275976408e-01,5.628435095909103958e-02,-5.785206732577208300e-01,3.673569851256758501e+00,-2.892603366288604150e-01,-2.892603366288604150e-01,1.894702696707353251e+00,-1.894702696707353251e+00,6.714000000000576840e+00,6.802779361379882039e-02,2.814217547954551979e-02
5.400000000000000000e+01,1.298954816641533583e+01,5.983687207473336400e+01,1.230141508097336178e+01,8.129146065046639891e-02,1.994357059285007949e-01,-1.055939343637488648e+00,1.193360882277784363e+01,-5.279696718187443238e-01,-5.279696718187443238e-01,3.413921037226469668e+00,-3.413921037226469668e+00,3.706999999999702755e+00,4.064573032523319945e-02,9.971785296425039746e-02
5.500000000000000000e+01,2.470331778386378740e+00,4.270427402808242334e+01,2.256264935402532501e+01,4.432103625373202960e-02,5.528355575194354721e-02,-1.094876643086086787e-01,2.360844114077769618e+00,-5.474383215430435323e-02,-5.474383215430435323e-02,1.535528321757313241e+00,-1.535528321757313241e+00,8.564000000000692836e+00,2.216051812686601480e-02,2.764177787597177360e-02
5.600000000000000000e+01,4.410879237178814805e+00,9.294089498333920574e+01,2.918322600632809127e+01,3.426625965831056608e-02,4.583272955010606053e-02,-1.511443332626205560e-01,4.259734903916195137e+00,-7.557216663131029188e-02,-7.557216663131029188e-02,2.062528485026775549e+00,-2.062528485026775549e+00,6.442000000000486004e+00,1.713312982915528304e-02,2.291636477505303027e-02
5.700000000000000000e+01,3.379859198026662348e+00,9.352147245911196194e+01,4.476900905741435110e+01,2.233688037895907932e-02,3.533267388264550724e-02,-7.549551060404635638e-02,3.304363687422615659e+00,-3.774775530202319207e-02,-3.774775530202319207e-02,1.817398908988413275e+00,-1.817398908988413275e+00,7.370000000000795914e+00,1.116844018947953966e-02,1.766633694132275362e-02
5.800000000000000000e+01,5.183252254486737876e+00,7.789192480348155811e+01,2.696827188526102859e+01,3.708061103264573971e-02,6.407665629455525091e-02,-1.921981607327065689e-01,4.991054093754031307e+00,-9.609908036635328443e-02,-9.609908036635328443e-02,2.231998893482426194e+00,-2.231998893482426194e+00,5.945000000000320028e+00,1.854030551632286986e-02,3.203832814727762546e-02
5.900000000000000000e+01,1.608690848169588072e+00,3.478674364664906449e+01,3.612255881742970587e+01,2.768353164165890043e-02,4.496415703811673659e-02,-4.453424399694982938e-02,1.564156604172638243e+00,-2.226712199847491469e-02,-2.226712199847491469e-02,1.250464225578062472e+00,-1.250464225578062472e+00,1.059699999999956610e+01,1.384176582082945021e-02,2.248207851905836829e-02
6.000000000000000000e+01,2.296854591867368289e-01,2.337235557751822768e+01,8.133169491125376283e+01,1.229532965089642250e-02,9.706398655351427401e-03,-2.824058436718512866e-03,2.268614007500183716e-01,-1.412029218359215233e-03,-1.412029218359215233e-03,4.762976033148863531e-01,-4.762976033148863531e-01,2.920400000001270868e+01,6.147664825448211252e-03,4.853199327675713701e-03
6.100000000000000000e+01,5.044572248339190601e+00,2.499141972431560177e+01,1.050487434108221940e+01,9.519390404216671042e-02,1.826370719289741595e-01,-4.802125265421777200e-01,4.564359721797011993e+00,-2.401062632710888045e-01,-2.401062632710888045e-01,2.122901011383951708e+00,-2.122901011383951708e+00,6.022000000000345743e+00,4.759695202108335521e-02,9.131853596448707977e-02
6.200000000000000000e+01,2.680052920498891655e+00,3.113401191410964941e+01,1.002413223973766598e+01,9.975925856562425920e-02,7.749379793677910189e-02,-2.673600922656054202e-01,2.412692828233286235e+00,-1.336800461328027101e-01,-1.336800461328027101e-01,1.547521396782357339e+00,-1.547521396782357339e+00,8.326000000000824741e+00,4.987962928281212960e-02,3.874689896838955094e-02
6.300000000000000000e+01,4.426318250167535773e+00,4.241150077914529248e+01,1.238246147470435332e+01,8.075938714147110065e-02,9.593745626166674811e-02,-3.574667491766385652e-01,4.068851500990897208e+00,-1.787333745883192548e-01,-1.787333745883192548e-01,2.009205286126623857e+00,-2.009205286126623857e+00,6.408000000000474650e+00,4.037969357073555032e-02,4.796872813083337406e-02
6.400000000000000000e+01,2.546653013055394599e+00,6.382620535027027131e+01,4.312110306996333975e+01,2.319050137417670229e-02,3.897450646180469769e-02,-5.905816019881271473e-02,2.487594852856582328e+00,-2.952908009940634348e-02,-2.952908009940634348e-02,1.576934648704589215e+00,-1.576934648704589215e+00,8.450000000000756017e+00,1.159525068708835115e-02,1.948725323090234884e-02
6.500000000000000000e+01,9.444591071575786367e-01,9.089371779426203091e+01,9.821499934386797293e+01,1.018174420078978189e-02,1.028501076649115768e-02,-9.616241037184725116e-03,9.348428661203939116e-01,-4.808120518592418069e-03,-4.808120518592418069e-03,9.668607697582275451e-01,-9.668607697582275451e-01,1.380499999999778815e+01,5.090872100394890944e-03,5.142505383245578841e-03
6.600000000000000000e+01,2.963454432128598270e+00,8.238431543870842688e+01,5.265364233056022414e+01,1.899203845618100892e-02,3.528793528366846316e-02,-5.628204053812613239e-02,2.907172391590472138e+00,-2.814102026906306619e-02,-2.814102026906306619e-02,1.704810979131905713e+00,-1.704810979131905713e+00,7.861000000000959886e+00,9.496019228090504458e-03,1.764396764183423158e-02
6.700000000000000000e+01,1.963401634445260724e+00,7.167854696738285725e+01,8.237645192407364902e+01,1.213939149651285972e-02,2.705924178711981154e-02,-2.383450110542417733e-02,1.939567133339836769e+00,-1.191725055271209213e-02,-1.191725055271209213e-02,1.392632439834395441e+00,-1.392632439834395441e+00,9.608000000000114227e+00,6.069695748256429858e-03,1.352962089355990577e-02
6.800000000000000000e+01,9.777197226491552984e-01,6.570754802846283837e+01,5.227610339807210238e+01,1.912919928987819734e-02,1.459522925447672217e-02,-1.870299542420017502e-02,9.590167272249552344e-01,-9.351497712100090981e-03,-9.351497712100090981e-03,9.792493434848430489e-01,-9.792493434848430489e-01,1.358999999999790731e+01,9.564599644939098672e-03,7.297614627238361087e-03
6.900000000000000000e+01,9.736540448346541199e-01,6.477373738822878124e+01,7.243950331532275300e+01,1.380462253650592379e-02,1.482411169992280467e-02,-1.344092657008455483e-02,9.602131182645694540e-01,-6.720463285042273943e-03,-6.720463285042273943e-03,9.798816018467761957e-01,-9.798816018467761957e-01,1.360399999999789955e+01,6.902311268252961894e-03,7.412055849961402335e-03
7.000000000000000000e+01,8.244120676095159084e+00,8.312202258571188906e+01,1.492597173855880754e+01,6.699731297337670199e-02,9.253608735322918499e-02,-5.523339331266319263e-01,7.691786742968524493e+00,-2.761669665633160742e-01,-2.761669665633160742e-01,2.759622899881022384e+00,-2.759622899881022384e+00,4.664999999999892566e+00,3.349865648668835100e-02,4.626804367661459250e-02
7.100000000000000000e+01,3.852456205967365932e+00,3.366618580878746769e+01,8.448342212991146738e+00,1.183664173146637549e-01,1.008862360083223886e-01,-4.560014389619997388e-01,3.396454767005366637e+00,-2.280007194809998694e-01,-2.280007194809998694e-01,1.828789336944393495e+00,-1.828789336944393495e+00,6.982000000000666340e+00,5.918320865733187747e-02,5.044311800416119429e-02
7.200000000000000000e+01,4.244613228342317690e+00,5.931695205455997666e+01,2.795094927853025268e+01,3.577696020392846787e-02,6.899804740517204160e-02,-1.518593585514715905e-01,4.092753869790847432e+00,-7.592967927573585074e-02,-7.592967927573585074e-02,2.021630172310437956e+00,-2.021630172310437956e+00,6.560000000000525411e+00,1.788848010196423394e-02,3.449902370258602080e-02
7.300000000000000000e+01,3.690500055733780815e+00,9.618119903890163869e+01,1.369178067431253076e+01,7.303651904650527993e-02,3.556785330507684917e-02,-2.695412776117289688e-01,3.420958778122051402e+00,-1.347706388058644844e-01,-1.347706388058644844e-01,1.844666813556830265e+00,-1.844666813556830265e+00,7.016000000000677694e+00,3.651825952325263996e-02,1.778392665253842458e-02
7.400000000000000000e+01,1.473057604861866432e+00,6.889941608258149586e+01,4.366872131560064219e+01,2.289968585919529079e-02,2.089023580015372111e-02,-3.373255640383532317e-02,1.439325048458031109e+00,-1.686627820191765464e-02,-1.686627820191765464e-02,1.199600173856959051e+00,-1.199600173856959051e+00,1.106799999999930506e+01,1.144984292959764539e-02,1.044511790007686056e-02
7.500000000000000000e+01,5.071123994551117953e+00,7.317760678027933352e+01,8.811196410711573890e+00,1.134919656068865274e-01,6.143398728618690990e-02,-5.755318299778524604e-01,4.495592164573266381e+00,-2.877659149889262857e-01,-2.877659149889262857e-01,2.100662500913426989e+00,-2.100662500913426989e+00,6.058000000000357765e+00,5.674598280344326368e-02,3.071699364309345495e-02
